"layer_from","node_from","layer_to","node_to","trial_number","weight"
5,12,3,12,9,0.901156001087975
2,14,4,14,9,0.86588315293041
2,14,1,14,9,0.860990451384097
4,14,2,14,9,0.86588315293041
1,14,2,14,9,0.860990451384097
6,17,2,17,9,0.846852661022826
2,17,6,17,9,0.846852661022826
2,17,5,17,9,0.854285428133962
2,17,3,17,9,0.894390241787489
5,17,2,17,9,0.854285428133962
3,17,2,17,9,0.894390241787489
3,35,7,35,9,0.868329291910349
7,35,3,35,9,0.868329291910349
7,8,2,8,9,0.834515141041825
7,8,1,8,9,0.837149498987334
2,8,7,8,9,0.834515141041825
1,8,7,8,9,0.837149498987334
4,1,1,1,90,0.853824028541735
4,1,5,1,90,0.992191767955393
4,1,6,1,90,0.95043834059757
5,1,1,1,90,0.844756442661504
5,1,4,1,90,0.992191767955393
5,1,6,1,90,1
6,1,1,1,90,0.844602368427358
6,1,4,1,90,0.95043834059757
6,1,5,1,90,1
4,10,7,10,90,0.901628286948602
6,10,7,10,90,0.96299391606049
7,10,4,10,90,0.901628286948602
7,10,6,10,90,0.96299391606049
7,10,5,10,90,0.92375797722717
5,10,7,10,90,0.92375797722717
4,12,3,12,90,0.932109694280795
6,12,3,12,90,0.890714569636423
3,12,4,12,90,0.932109694280795
3,12,6,12,90,0.890714569636423
3,12,5,12,90,0.901156001087975
3,12,1,12,90,0.87645361381956
5,12,3,12,90,0.901156001087975
1,12,4,12,90,0.853824028541735
1,12,6,12,90,0.844602368427358
1,12,3,12,90,0.87645361381956
1,12,5,12,90,0.844756442661504
2,14,4,14,90,0.86588315293041
2,14,1,14,90,0.860990451384097
4,14,2,14,90,0.86588315293041
1,14,2,14,90,0.860990451384097
2,17,5,17,90,0.854285428133962
2,17,6,17,90,0.846852661022826
2,17,3,17,90,0.894390241787489
5,17,2,17,90,0.854285428133962
6,17,2,17,90,0.846852661022826
3,17,2,17,90,0.894390241787489
3,35,7,35,90,0.868329291910349
7,35,3,35,90,0.868329291910349
7,8,1,8,90,0.837149498987334
7,8,2,8,90,0.834515141041825
1,8,7,8,90,0.837149498987334
2,8,7,8,90,0.834515141041825
4,1,1,1,900,0.853824028541735
4,1,5,1,900,0.992191767955393
4,1,6,1,900,0.95043834059757
5,1,1,1,900,0.844756442661504
5,1,4,1,900,0.992191767955393
5,1,6,1,900,1
6,1,1,1,900,0.844602368427358
6,1,4,1,900,0.95043834059757
6,1,5,1,900,1
6,10,7,10,900,0.96299391606049
5,10,7,10,900,0.92375797722717
7,10,6,10,900,0.96299391606049
7,10,5,10,900,0.92375797722717
7,10,4,10,900,0.901628286948602
4,10,7,10,900,0.901628286948602
5,12,3,12,900,0.901156001087975
6,12,3,12,900,0.890714569636423
3,12,5,12,900,0.901156001087975
3,12,6,12,900,0.890714569636423
3,12,4,12,900,0.932109694280795
3,12,1,12,900,0.87645361381956
4,12,3,12,900,0.932109694280795
1,12,5,12,900,0.844756442661504
1,12,6,12,900,0.844602368427358
1,12,3,12,900,0.87645361381956
1,12,4,12,900,0.853824028541735
2,14,4,14,900,0.86588315293041
2,14,1,14,900,0.860990451384097
4,14,2,14,900,0.86588315293041
1,14,2,14,900,0.860990451384097
2,17,5,17,900,0.854285428133962
2,17,6,17,900,0.846852661022826
2,17,3,17,900,0.894390241787489
5,17,2,17,900,0.854285428133962
6,17,2,17,900,0.846852661022826
3,17,2,17,900,0.894390241787489
3,35,7,35,900,0.868329291910349
7,35,3,35,900,0.868329291910349
2,8,7,8,900,0.834515141041825
7,8,2,8,900,0.834515141041825
7,8,1,8,900,0.837149498987334
1,8,7,8,900,0.837149498987334
6,1,1,1,901,0.844602368427358
6,1,5,1,901,1
6,1,4,1,901,0.95043834059757
5,1,1,1,901,0.844756442661504
5,1,6,1,901,1
5,1,4,1,901,0.992191767955393
4,1,1,1,901,0.853824028541735
4,1,6,1,901,0.95043834059757
4,1,5,1,901,0.992191767955393
6,10,7,10,901,0.96299391606049
4,10,7,10,901,0.901628286948602
7,10,6,10,901,0.96299391606049
7,10,4,10,901,0.901628286948602
7,10,5,10,901,0.92375797722717
5,10,7,10,901,0.92375797722717
3,12,6,12,901,0.890714569636423
3,12,5,12,901,0.901156001087975
3,12,4,12,901,0.932109694280795
3,12,1,12,901,0.87645361381956
6,12,3,12,901,0.890714569636423
5,12,3,12,901,0.901156001087975
4,12,3,12,901,0.932109694280795
1,12,3,12,901,0.87645361381956
1,12,6,12,901,0.844602368427358
1,12,5,12,901,0.844756442661504
1,12,4,12,901,0.853824028541735
2,14,4,14,901,0.86588315293041
2,14,1,14,901,0.860990451384097
4,14,2,14,901,0.86588315293041
1,14,2,14,901,0.860990451384097
2,17,6,17,901,0.846852661022826
2,17,5,17,901,0.854285428133962
2,17,3,17,901,0.894390241787489
6,17,2,17,901,0.846852661022826
5,17,2,17,901,0.854285428133962
3,17,2,17,901,0.894390241787489
3,35,7,35,901,0.868329291910349
7,35,3,35,901,0.868329291910349
7,8,2,8,901,0.834515141041825
7,8,1,8,901,0.837149498987334
2,8,7,8,901,0.834515141041825
1,8,7,8,901,0.837149498987334
4,1,1,1,902,0.853824028541735
4,1,6,1,902,0.95043834059757
4,1,5,1,902,0.992191767955393
6,1,1,1,902,0.844602368427358
6,1,4,1,902,0.95043834059757
6,1,5,1,902,1
5,1,1,1,902,0.844756442661504
5,1,4,1,902,0.992191767955393
5,1,6,1,902,1
6,10,7,10,902,0.96299391606049
5,10,7,10,902,0.92375797722717
7,10,6,10,902,0.96299391606049
7,10,5,10,902,0.92375797722717
7,10,4,10,902,0.901628286948602
4,10,7,10,902,0.901628286948602
5,12,3,12,902,0.901156001087975
3,12,5,12,902,0.901156001087975
3,12,6,12,902,0.890714569636423
3,12,4,12,902,0.932109694280795
3,12,1,12,902,0.87645361381956
6,12,3,12,902,0.890714569636423
4,12,3,12,902,0.932109694280795
1,12,5,12,902,0.844756442661504
1,12,3,12,902,0.87645361381956
1,12,6,12,902,0.844602368427358
1,12,4,12,902,0.853824028541735
2,14,4,14,902,0.86588315293041
2,14,1,14,902,0.860990451384097
4,14,2,14,902,0.86588315293041
1,14,2,14,902,0.860990451384097
2,17,6,17,902,0.846852661022826
2,17,5,17,902,0.854285428133962
2,17,3,17,902,0.894390241787489
6,17,2,17,902,0.846852661022826
5,17,2,17,902,0.854285428133962
3,17,2,17,902,0.894390241787489
3,35,7,35,902,0.868329291910349
7,35,3,35,902,0.868329291910349
7,8,1,8,902,0.837149498987334
7,8,2,8,902,0.834515141041825
1,8,7,8,902,0.837149498987334
2,8,7,8,902,0.834515141041825
6,1,1,1,903,0.844602368427358
6,1,5,1,903,1
6,1,4,1,903,0.95043834059757
5,1,1,1,903,0.844756442661504
5,1,6,1,903,1
5,1,4,1,903,0.992191767955393
4,1,1,1,903,0.853824028541735
4,1,6,1,903,0.95043834059757
4,1,5,1,903,0.992191767955393
4,10,7,10,903,0.901628286948602
6,10,7,10,903,0.96299391606049
7,10,4,10,903,0.901628286948602
7,10,6,10,903,0.96299391606049
7,10,5,10,903,0.92375797722717
5,10,7,10,903,0.92375797722717
6,12,3,12,903,0.890714569636423
4,12,3,12,903,0.932109694280795
5,12,3,12,903,0.901156001087975
3,12,6,12,903,0.890714569636423
3,12,4,12,903,0.932109694280795
3,12,5,12,903,0.901156001087975
3,12,1,12,903,0.87645361381956
1,12,6,12,903,0.844602368427358
1,12,4,12,903,0.853824028541735
1,12,5,12,903,0.844756442661504
1,12,3,12,903,0.87645361381956
2,14,4,14,903,0.86588315293041
2,14,1,14,903,0.860990451384097
4,14,2,14,903,0.86588315293041
1,14,2,14,903,0.860990451384097
6,17,2,17,903,0.846852661022826
2,17,6,17,903,0.846852661022826
2,17,5,17,903,0.854285428133962
2,17,3,17,903,0.894390241787489
5,17,2,17,903,0.854285428133962
3,17,2,17,903,0.894390241787489
3,35,7,35,903,0.868329291910349
7,35,3,35,903,0.868329291910349
1,8,7,8,903,0.837149498987334
7,8,1,8,903,0.837149498987334
7,8,2,8,903,0.834515141041825
2,8,7,8,903,0.834515141041825
6,1,1,1,904,0.844602368427358
6,1,5,1,904,1
6,1,4,1,904,0.95043834059757
5,1,1,1,904,0.844756442661504
5,1,6,1,904,1
5,1,4,1,904,0.992191767955393
4,1,1,1,904,0.853824028541735
4,1,6,1,904,0.95043834059757
4,1,5,1,904,0.992191767955393
4,10,7,10,904,0.901628286948602
5,10,7,10,904,0.92375797722717
7,10,4,10,904,0.901628286948602
7,10,5,10,904,0.92375797722717
7,10,6,10,904,0.96299391606049
6,10,7,10,904,0.96299391606049
4,12,3,12,904,0.932109694280795
3,12,4,12,904,0.932109694280795
3,12,6,12,904,0.890714569636423
3,12,1,12,904,0.87645361381956
3,12,5,12,904,0.901156001087975
6,12,3,12,904,0.890714569636423
1,12,4,12,904,0.853824028541735
1,12,3,12,904,0.87645361381956
1,12,6,12,904,0.844602368427358
1,12,5,12,904,0.844756442661504
5,12,3,12,904,0.901156001087975
2,14,4,14,904,0.86588315293041
2,14,1,14,904,0.860990451384097
4,14,2,14,904,0.86588315293041
1,14,2,14,904,0.860990451384097
6,17,2,17,904,0.846852661022826
2,17,6,17,904,0.846852661022826
2,17,5,17,904,0.854285428133962
2,17,3,17,904,0.894390241787489
5,17,2,17,904,0.854285428133962
3,17,2,17,904,0.894390241787489
3,35,7,35,904,0.868329291910349
7,35,3,35,904,0.868329291910349
7,8,2,8,904,0.834515141041825
7,8,1,8,904,0.837149498987334
2,8,7,8,904,0.834515141041825
1,8,7,8,904,0.837149498987334
4,1,1,1,905,0.853824028541735
4,1,6,1,905,0.95043834059757
4,1,5,1,905,0.992191767955393
6,1,1,1,905,0.844602368427358
6,1,4,1,905,0.95043834059757
6,1,5,1,905,1
5,1,1,1,905,0.844756442661504
5,1,4,1,905,0.992191767955393
5,1,6,1,905,1
5,10,7,10,905,0.92375797722717
6,10,7,10,905,0.96299391606049
7,10,5,10,905,0.92375797722717
7,10,6,10,905,0.96299391606049
7,10,4,10,905,0.901628286948602
4,10,7,10,905,0.901628286948602
5,12,3,12,905,0.901156001087975
4,12,3,12,905,0.932109694280795
3,12,5,12,905,0.901156001087975
3,12,4,12,905,0.932109694280795
3,12,6,12,905,0.890714569636423
3,12,1,12,905,0.87645361381956
6,12,3,12,905,0.890714569636423
1,12,5,12,905,0.844756442661504
1,12,4,12,905,0.853824028541735
1,12,3,12,905,0.87645361381956
1,12,6,12,905,0.844602368427358
2,14,4,14,905,0.86588315293041
2,14,1,14,905,0.860990451384097
4,14,2,14,905,0.86588315293041
1,14,2,14,905,0.860990451384097
6,17,2,17,905,0.846852661022826
2,17,6,17,905,0.846852661022826
2,17,5,17,905,0.854285428133962
2,17,3,17,905,0.894390241787489
5,17,2,17,905,0.854285428133962
3,17,2,17,905,0.894390241787489
3,35,7,35,905,0.868329291910349
7,35,3,35,905,0.868329291910349
1,8,7,8,905,0.837149498987334
7,8,1,8,905,0.837149498987334
7,8,2,8,905,0.834515141041825
2,8,7,8,905,0.834515141041825
4,1,1,1,906,0.853824028541735
4,1,5,1,906,0.992191767955393
4,1,6,1,906,0.95043834059757
5,1,1,1,906,0.844756442661504
5,1,4,1,906,0.992191767955393
5,1,6,1,906,1
6,1,1,1,906,0.844602368427358
6,1,4,1,906,0.95043834059757
6,1,5,1,906,1
6,10,7,10,906,0.96299391606049
4,10,7,10,906,0.901628286948602
7,10,6,10,906,0.96299391606049
7,10,4,10,906,0.901628286948602
7,10,5,10,906,0.92375797722717
5,10,7,10,906,0.92375797722717
5,12,3,12,906,0.901156001087975
6,12,3,12,906,0.890714569636423
4,12,3,12,906,0.932109694280795
3,12,5,12,906,0.901156001087975
3,12,6,12,906,0.890714569636423
3,12,4,12,906,0.932109694280795
3,12,1,12,906,0.87645361381956
1,12,5,12,906,0.844756442661504
1,12,6,12,906,0.844602368427358
1,12,4,12,906,0.853824028541735
1,12,3,12,906,0.87645361381956
2,14,4,14,906,0.86588315293041
2,14,1,14,906,0.860990451384097
4,14,2,14,906,0.86588315293041
1,14,2,14,906,0.860990451384097
2,17,6,17,906,0.846852661022826
2,17,5,17,906,0.854285428133962
2,17,3,17,906,0.894390241787489
6,17,2,17,906,0.846852661022826
5,17,2,17,906,0.854285428133962
3,17,2,17,906,0.894390241787489
3,35,7,35,906,0.868329291910349
7,35,3,35,906,0.868329291910349
7,8,2,8,906,0.834515141041825
7,8,1,8,906,0.837149498987334
2,8,7,8,906,0.834515141041825
1,8,7,8,906,0.837149498987334
6,1,1,1,907,0.844602368427358
6,1,5,1,907,1
6,1,4,1,907,0.95043834059757
5,1,1,1,907,0.844756442661504
5,1,6,1,907,1
5,1,4,1,907,0.992191767955393
4,1,1,1,907,0.853824028541735
4,1,6,1,907,0.95043834059757
4,1,5,1,907,0.992191767955393
5,10,7,10,907,0.92375797722717
6,10,7,10,907,0.96299391606049
7,10,5,10,907,0.92375797722717
7,10,6,10,907,0.96299391606049
7,10,4,10,907,0.901628286948602
4,10,7,10,907,0.901628286948602
4,12,3,12,907,0.932109694280795
3,12,4,12,907,0.932109694280795
3,12,5,12,907,0.901156001087975
3,12,6,12,907,0.890714569636423
3,12,1,12,907,0.87645361381956
5,12,3,12,907,0.901156001087975
6,12,3,12,907,0.890714569636423
1,12,4,12,907,0.853824028541735
1,12,3,12,907,0.87645361381956
1,12,5,12,907,0.844756442661504
1,12,6,12,907,0.844602368427358
2,14,4,14,907,0.86588315293041
2,14,1,14,907,0.860990451384097
4,14,2,14,907,0.86588315293041
1,14,2,14,907,0.860990451384097
2,17,6,17,907,0.846852661022826
2,17,5,17,907,0.854285428133962
2,17,3,17,907,0.894390241787489
6,17,2,17,907,0.846852661022826
5,17,2,17,907,0.854285428133962
3,17,2,17,907,0.894390241787489
3,35,7,35,907,0.868329291910349
7,35,3,35,907,0.868329291910349
1,8,7,8,907,0.837149498987334
7,8,1,8,907,0.837149498987334
7,8,2,8,907,0.834515141041825
2,8,7,8,907,0.834515141041825
4,1,1,1,908,0.853824028541735
4,1,5,1,908,0.992191767955393
4,1,6,1,908,0.95043834059757
5,1,1,1,908,0.844756442661504
5,1,4,1,908,0.992191767955393
5,1,6,1,908,1
6,1,1,1,908,0.844602368427358
6,1,4,1,908,0.95043834059757
6,1,5,1,908,1
4,10,7,10,908,0.901628286948602
6,10,7,10,908,0.96299391606049
7,10,4,10,908,0.901628286948602
7,10,6,10,908,0.96299391606049
7,10,5,10,908,0.92375797722717
5,10,7,10,908,0.92375797722717
3,12,5,12,908,0.901156001087975
3,12,6,12,908,0.890714569636423
3,12,4,12,908,0.932109694280795
3,12,1,12,908,0.87645361381956
5,12,3,12,908,0.901156001087975
6,12,3,12,908,0.890714569636423
4,12,3,12,908,0.932109694280795
1,12,3,12,908,0.87645361381956
1,12,5,12,908,0.844756442661504
1,12,6,12,908,0.844602368427358
1,12,4,12,908,0.853824028541735
2,14,4,14,908,0.86588315293041
2,14,1,14,908,0.860990451384097
4,14,2,14,908,0.86588315293041
1,14,2,14,908,0.860990451384097
2,17,6,17,908,0.846852661022826
2,17,5,17,908,0.854285428133962
2,17,3,17,908,0.894390241787489
6,17,2,17,908,0.846852661022826
5,17,2,17,908,0.854285428133962
3,17,2,17,908,0.894390241787489
7,35,3,35,908,0.868329291910349
3,35,7,35,908,0.868329291910349
1,8,7,8,908,0.837149498987334
7,8,1,8,908,0.837149498987334
7,8,2,8,908,0.834515141041825
2,8,7,8,908,0.834515141041825
4,1,1,1,909,0.853824028541735
4,1,5,1,909,0.992191767955393
4,1,6,1,909,0.95043834059757
5,1,1,1,909,0.844756442661504
5,1,4,1,909,0.992191767955393
5,1,6,1,909,1
6,1,1,1,909,0.844602368427358
6,1,4,1,909,0.95043834059757
6,1,5,1,909,1
4,10,7,10,909,0.901628286948602
5,10,7,10,909,0.92375797722717
7,10,4,10,909,0.901628286948602
7,10,5,10,909,0.92375797722717
7,10,6,10,909,0.96299391606049
6,10,7,10,909,0.96299391606049
5,12,3,12,909,0.901156001087975
6,12,3,12,909,0.890714569636423
4,12,3,12,909,0.932109694280795
3,12,5,12,909,0.901156001087975
3,12,6,12,909,0.890714569636423
3,12,4,12,909,0.932109694280795
3,12,1,12,909,0.87645361381956
1,12,5,12,909,0.844756442661504
1,12,6,12,909,0.844602368427358
1,12,4,12,909,0.853824028541735
1,12,3,12,909,0.87645361381956
2,14,4,14,909,0.86588315293041
2,14,1,14,909,0.860990451384097
4,14,2,14,909,0.86588315293041
1,14,2,14,909,0.860990451384097
2,17,5,17,909,0.854285428133962
2,17,6,17,909,0.846852661022826
2,17,3,17,909,0.894390241787489
5,17,2,17,909,0.854285428133962
6,17,2,17,909,0.846852661022826
3,17,2,17,909,0.894390241787489
7,35,3,35,909,0.868329291910349
3,35,7,35,909,0.868329291910349
7,8,2,8,909,0.834515141041825
7,8,1,8,909,0.837149498987334
2,8,7,8,909,0.834515141041825
1,8,7,8,909,0.837149498987334
6,1,1,1,91,0.844602368427358
6,1,5,1,91,1
6,1,4,1,91,0.95043834059757
5,1,1,1,91,0.844756442661504
5,1,6,1,91,1
5,1,4,1,91,0.992191767955393
4,1,1,1,91,0.853824028541735
4,1,6,1,91,0.95043834059757
4,1,5,1,91,0.992191767955393
5,10,7,10,91,0.92375797722717
4,10,7,10,91,0.901628286948602
7,10,5,10,91,0.92375797722717
7,10,4,10,91,0.901628286948602
7,10,6,10,91,0.96299391606049
6,10,7,10,91,0.96299391606049
6,12,3,12,91,0.890714569636423
5,12,3,12,91,0.901156001087975
3,12,6,12,91,0.890714569636423
3,12,5,12,91,0.901156001087975
3,12,4,12,91,0.932109694280795
3,12,1,12,91,0.87645361381956
4,12,3,12,91,0.932109694280795
1,12,6,12,91,0.844602368427358
1,12,5,12,91,0.844756442661504
1,12,3,12,91,0.87645361381956
1,12,4,12,91,0.853824028541735
2,14,4,14,91,0.86588315293041
2,14,1,14,91,0.860990451384097
4,14,2,14,91,0.86588315293041
1,14,2,14,91,0.860990451384097
2,17,6,17,91,0.846852661022826
2,17,5,17,91,0.854285428133962
2,17,3,17,91,0.894390241787489
6,17,2,17,91,0.846852661022826
5,17,2,17,91,0.854285428133962
3,17,2,17,91,0.894390241787489
7,35,3,35,91,0.868329291910349
3,35,7,35,91,0.868329291910349
2,8,7,8,91,0.834515141041825
7,8,2,8,91,0.834515141041825
7,8,1,8,91,0.837149498987334
1,8,7,8,91,0.837149498987334
4,1,1,1,910,0.853824028541735
4,1,6,1,910,0.95043834059757
4,1,5,1,910,0.992191767955393
6,1,1,1,910,0.844602368427358
6,1,4,1,910,0.95043834059757
6,1,5,1,910,1
5,1,1,1,910,0.844756442661504
5,1,4,1,910,0.992191767955393
5,1,6,1,910,1
6,10,7,10,910,0.96299391606049
4,10,7,10,910,0.901628286948602
7,10,6,10,910,0.96299391606049
7,10,4,10,910,0.901628286948602
7,10,5,10,910,0.92375797722717
5,10,7,10,910,0.92375797722717
5,12,3,12,910,0.901156001087975
3,12,5,12,910,0.901156001087975
3,12,4,12,910,0.932109694280795
3,12,6,12,910,0.890714569636423
3,12,1,12,910,0.87645361381956
4,12,3,12,910,0.932109694280795
6,12,3,12,910,0.890714569636423
1,12,5,12,910,0.844756442661504
1,12,3,12,910,0.87645361381956
1,12,4,12,910,0.853824028541735
1,12,6,12,910,0.844602368427358
2,14,4,14,910,0.86588315293041
2,14,1,14,910,0.860990451384097
4,14,2,14,910,0.86588315293041
1,14,2,14,910,0.860990451384097
2,17,5,17,910,0.854285428133962
2,17,6,17,910,0.846852661022826
2,17,3,17,910,0.894390241787489
5,17,2,17,910,0.854285428133962
6,17,2,17,910,0.846852661022826
3,17,2,17,910,0.894390241787489
7,35,3,35,910,0.868329291910349
3,35,7,35,910,0.868329291910349
2,8,7,8,910,0.834515141041825
7,8,2,8,910,0.834515141041825
7,8,1,8,910,0.837149498987334
1,8,7,8,910,0.837149498987334
4,1,1,1,911,0.853824028541735
4,1,6,1,911,0.95043834059757
4,1,5,1,911,0.992191767955393
6,1,1,1,911,0.844602368427358
6,1,4,1,911,0.95043834059757
6,1,5,1,911,1
5,1,1,1,911,0.844756442661504
5,1,4,1,911,0.992191767955393
5,1,6,1,911,1
5,10,7,10,911,0.92375797722717
4,10,7,10,911,0.901628286948602
7,10,5,10,911,0.92375797722717
7,10,4,10,911,0.901628286948602
7,10,6,10,911,0.96299391606049
6,10,7,10,911,0.96299391606049
3,12,4,12,911,0.932109694280795
3,12,5,12,911,0.901156001087975
3,12,6,12,911,0.890714569636423
3,12,1,12,911,0.87645361381956
4,12,3,12,911,0.932109694280795
5,12,3,12,911,0.901156001087975
6,12,3,12,911,0.890714569636423
1,12,3,12,911,0.87645361381956
1,12,4,12,911,0.853824028541735
1,12,5,12,911,0.844756442661504
1,12,6,12,911,0.844602368427358
2,14,4,14,911,0.86588315293041
2,14,1,14,911,0.860990451384097
4,14,2,14,911,0.86588315293041
1,14,2,14,911,0.860990451384097
6,17,2,17,911,0.846852661022826
2,17,6,17,911,0.846852661022826
2,17,5,17,911,0.854285428133962
2,17,3,17,911,0.894390241787489
5,17,2,17,911,0.854285428133962
3,17,2,17,911,0.894390241787489
3,35,7,35,911,0.868329291910349
7,35,3,35,911,0.868329291910349
1,8,7,8,911,0.837149498987334
7,8,1,8,911,0.837149498987334
7,8,2,8,911,0.834515141041825
2,8,7,8,911,0.834515141041825
6,1,1,1,912,0.844602368427358
6,1,5,1,912,1
6,1,4,1,912,0.95043834059757
5,1,1,1,912,0.844756442661504
5,1,6,1,912,1
5,1,4,1,912,0.992191767955393
4,1,1,1,912,0.853824028541735
4,1,6,1,912,0.95043834059757
4,1,5,1,912,0.992191767955393
4,10,7,10,912,0.901628286948602
5,10,7,10,912,0.92375797722717
7,10,4,10,912,0.901628286948602
7,10,5,10,912,0.92375797722717
7,10,6,10,912,0.96299391606049
6,10,7,10,912,0.96299391606049
3,12,6,12,912,0.890714569636423
3,12,5,12,912,0.901156001087975
3,12,4,12,912,0.932109694280795
3,12,1,12,912,0.87645361381956
6,12,3,12,912,0.890714569636423
5,12,3,12,912,0.901156001087975
4,12,3,12,912,0.932109694280795
1,12,3,12,912,0.87645361381956
1,12,6,12,912,0.844602368427358
1,12,5,12,912,0.844756442661504
1,12,4,12,912,0.853824028541735
2,14,4,14,912,0.86588315293041
2,14,1,14,912,0.860990451384097
4,14,2,14,912,0.86588315293041
1,14,2,14,912,0.860990451384097
3,17,2,17,912,0.894390241787489
2,17,3,17,912,0.894390241787489
2,17,6,17,912,0.846852661022826
2,17,5,17,912,0.854285428133962
6,17,2,17,912,0.846852661022826
5,17,2,17,912,0.854285428133962
7,35,3,35,912,0.868329291910349
3,35,7,35,912,0.868329291910349
2,8,7,8,912,0.834515141041825
7,8,2,8,912,0.834515141041825
7,8,1,8,912,0.837149498987334
1,8,7,8,912,0.837149498987334
4,1,1,1,913,0.853824028541735
4,1,6,1,913,0.95043834059757
4,1,5,1,913,0.992191767955393
6,1,1,1,913,0.844602368427358
6,1,4,1,913,0.95043834059757
6,1,5,1,913,1
5,1,1,1,913,0.844756442661504
5,1,4,1,913,0.992191767955393
5,1,6,1,913,1
4,10,7,10,913,0.901628286948602
5,10,7,10,913,0.92375797722717
7,10,4,10,913,0.901628286948602
7,10,5,10,913,0.92375797722717
7,10,6,10,913,0.96299391606049
6,10,7,10,913,0.96299391606049
3,12,4,12,913,0.932109694280795
3,12,6,12,913,0.890714569636423
3,12,5,12,913,0.901156001087975
3,12,1,12,913,0.87645361381956
4,12,3,12,913,0.932109694280795
6,12,3,12,913,0.890714569636423
5,12,3,12,913,0.901156001087975
1,12,3,12,913,0.87645361381956
1,12,4,12,913,0.853824028541735
1,12,6,12,913,0.844602368427358
1,12,5,12,913,0.844756442661504
2,14,4,14,913,0.86588315293041
2,14,1,14,913,0.860990451384097
4,14,2,14,913,0.86588315293041
1,14,2,14,913,0.860990451384097
3,17,2,17,913,0.894390241787489
2,17,3,17,913,0.894390241787489
2,17,5,17,913,0.854285428133962
2,17,6,17,913,0.846852661022826
5,17,2,17,913,0.854285428133962
6,17,2,17,913,0.846852661022826
3,35,7,35,913,0.868329291910349
7,35,3,35,913,0.868329291910349
7,8,2,8,913,0.834515141041825
7,8,1,8,913,0.837149498987334
2,8,7,8,913,0.834515141041825
1,8,7,8,913,0.837149498987334
6,1,1,1,914,0.844602368427358
6,1,5,1,914,1
6,1,4,1,914,0.95043834059757
5,1,1,1,914,0.844756442661504
5,1,6,1,914,1
5,1,4,1,914,0.992191767955393
4,1,1,1,914,0.853824028541735
4,1,6,1,914,0.95043834059757
4,1,5,1,914,0.992191767955393
6,10,7,10,914,0.96299391606049
5,10,7,10,914,0.92375797722717
7,10,6,10,914,0.96299391606049
7,10,5,10,914,0.92375797722717
7,10,4,10,914,0.901628286948602
4,10,7,10,914,0.901628286948602
4,12,3,12,914,0.932109694280795
6,12,3,12,914,0.890714569636423
3,12,4,12,914,0.932109694280795
3,12,6,12,914,0.890714569636423
3,12,5,12,914,0.901156001087975
3,12,1,12,914,0.87645361381956
5,12,3,12,914,0.901156001087975
1,12,4,12,914,0.853824028541735
1,12,6,12,914,0.844602368427358
1,12,3,12,914,0.87645361381956
1,12,5,12,914,0.844756442661504
2,14,4,14,914,0.86588315293041
2,14,1,14,914,0.860990451384097
4,14,2,14,914,0.86588315293041
1,14,2,14,914,0.860990451384097
2,17,5,17,914,0.854285428133962
2,17,6,17,914,0.846852661022826
2,17,3,17,914,0.894390241787489
5,17,2,17,914,0.854285428133962
6,17,2,17,914,0.846852661022826
3,17,2,17,914,0.894390241787489
3,35,7,35,914,0.868329291910349
7,35,3,35,914,0.868329291910349
7,8,2,8,914,0.834515141041825
7,8,1,8,914,0.837149498987334
2,8,7,8,914,0.834515141041825
1,8,7,8,914,0.837149498987334
6,1,1,1,915,0.844602368427358
6,1,5,1,915,1
6,1,4,1,915,0.95043834059757
5,1,1,1,915,0.844756442661504
5,1,6,1,915,1
5,1,4,1,915,0.992191767955393
4,1,1,1,915,0.853824028541735
4,1,6,1,915,0.95043834059757
4,1,5,1,915,0.992191767955393
6,10,7,10,915,0.96299391606049
5,10,7,10,915,0.92375797722717
7,10,6,10,915,0.96299391606049
7,10,5,10,915,0.92375797722717
7,10,4,10,915,0.901628286948602
4,10,7,10,915,0.901628286948602
4,12,3,12,915,0.932109694280795
5,12,3,12,915,0.901156001087975
3,12,4,12,915,0.932109694280795
3,12,5,12,915,0.901156001087975
3,12,6,12,915,0.890714569636423
3,12,1,12,915,0.87645361381956
6,12,3,12,915,0.890714569636423
1,12,4,12,915,0.853824028541735
1,12,5,12,915,0.844756442661504
1,12,3,12,915,0.87645361381956
1,12,6,12,915,0.844602368427358
2,14,4,14,915,0.86588315293041
2,14,1,14,915,0.860990451384097
4,14,2,14,915,0.86588315293041
1,14,2,14,915,0.860990451384097
3,17,2,17,915,0.894390241787489
2,17,3,17,915,0.894390241787489
2,17,6,17,915,0.846852661022826
2,17,5,17,915,0.854285428133962
6,17,2,17,915,0.846852661022826
5,17,2,17,915,0.854285428133962
7,35,3,35,915,0.868329291910349
3,35,7,35,915,0.868329291910349
7,8,2,8,915,0.834515141041825
7,8,1,8,915,0.837149498987334
2,8,7,8,915,0.834515141041825
1,8,7,8,915,0.837149498987334
4,1,1,1,916,0.853824028541735
4,1,6,1,916,0.95043834059757
4,1,5,1,916,0.992191767955393
6,1,1,1,916,0.844602368427358
6,1,4,1,916,0.95043834059757
6,1,5,1,916,1
5,1,1,1,916,0.844756442661504
5,1,4,1,916,0.992191767955393
5,1,6,1,916,1
6,10,7,10,916,0.96299391606049
4,10,7,10,916,0.901628286948602
7,10,6,10,916,0.96299391606049
7,10,4,10,916,0.901628286948602
7,10,5,10,916,0.92375797722717
5,10,7,10,916,0.92375797722717
