"trial_number","layer_from","layer_to","turnover","distance_in_meters"
699,1,4,0.20253164556962,305014.2086
699,1,5,0.220779220779221,244126.1002
699,1,6,0.253333333333333,244218.2947
699,1,7,0.228915662650602,339317.6653
699,1,8,0.197916666666667,339340.9395
699,1,9,0.103448275862069,389041.2745
699,1,10,0.230769230769231,389081.6723
699,1,11,0.223684210526316,390021.0886
699,1,12,0.176470588235294,389999.5747
699,1,13,0.25,437366.7753
699,1,14,0.158536585365854,437457.0124
699,2,3,0.133333333333333,305483.51
699,2,4,0.186046511627907,305468.5845
699,2,5,0.188235294117647,244342.8621
699,2,6,0.147727272727273,244435.1061
699,2,7,0.224719101123595,339422.5451
699,2,8,0.184466019417476,339445.9549
699,2,9,0.119565217391304,389106.7971
699,2,10,0.19,389146.973
699,2,11,0.176470588235294,390018.2084
699,2,12,0.16304347826087,389996.6073
699,2,13,0.141176470588235,437285.0066
699,2,14,0.186046511627907,437375.2712
699,3,4,0.189873417721519,67.363151
699,3,5,0.207792207792208,190517.2168
699,3,6,0.1625,190493.473
699,3,7,0.188235294117647,284291.92
699,3,8,0.175257731958763,284225.6416
699,3,9,0.144578313253012,337010.9202
699,3,10,0.193548387096774,337167.3216
699,3,11,0.210526315789474,376908.7486
699,3,12,0.222222222222222,376943.1528
699,3,13,0.186666666666667,455682.8693
699,3,14,0.220779220779221,455736.6729
699,4,5,0.256756756756757,190455.7312
699,4,6,0.192307692307692,190431.974
699,4,7,0.202380952380952,284225.063
699,4,8,0.1875,284158.7826
699,4,9,0.130952380952381,336943.6391
699,4,10,0.193548387096774,337100.0413
699,4,11,0.243243243243243,376842.1066
699,4,12,0.192771084337349,376876.5125
699,4,13,0.219178082191781,455616.6148
699,4,14,0.220779220779221,455670.4165
699,5,6,0.194805194805195,95.95512
699,5,7,0.19047619047619,116498.0882
699,5,8,0.164948453608247,116473.2763
699,5,9,0.146341463414634,173827.6658
699,5,10,0.222222222222222,173938.4686
699,5,11,0.213333333333333,200279.0495
699,5,12,0.225,200296.3813
699,5,13,0.189189189189189,274321.0892
699,5,14,0.192307692307692,274386.7194
699,6,7,0.19047619047619,116448.0545
699,6,8,0.164948453608247,116423.1775
699,6,9,0.119047619047619,173779.1593
699,6,10,0.157894736842105,173890.0276
699,6,11,0.151898734177215,200252.1231
699,6,12,0.152941176470588,200269.4864
699,6,13,0.222222222222222,274306.3841
699,6,14,0.192307692307692,274371.9913
699,7,8,0.198019801980198,95.901643
699,7,9,0.133333333333333,57391.05093
699,7,10,0.242105263157895,57507.0912
699,7,11,0.178571428571429,92943.79946
699,7,12,0.191011235955056,92982.62174
699,7,13,0.156626506024096,172702.2428
699,7,14,0.202380952380952,172748.3908
699,8,9,0.127450980392157,57421.1674
699,8,10,0.190909090909091,57537.41864
699,8,11,0.166666666666667,93016.48528
699,8,12,0.202020202020202,93055.34728
699,8,13,0.159574468085106,172778.5189
699,8,14,0.117647058823529,172824.6395
699,9,10,0.142857142857143,176.725963
699,9,11,0.1625,52803.77965
699,9,12,0.176470588235294,52869.02752
699,9,13,0.125,129490.6054
699,9,14,0.117647058823529,129514.9474
699,10,11,0.224719101123595,52633.94478
699,10,12,0.183673469387755,52699.21787
699,10,13,0.177777777777778,129313.8797
699,10,14,0.168421052631579,129338.2219
699,11,12,0.154761904761905,70.701802
699,11,13,0.175675675675676,80115.5239
699,11,14,0.210526315789474,80155.97026
699,12,13,0.220779220779221,80069.46551
699,12,14,0.164705882352941,80109.96825
699,13,14,0.155844155844156,93.399466
700,1,2,0.144444444444444,505.679714
700,1,3,0.104651162790698,305029.0863
700,1,4,0.1875,305014.2086
700,1,5,0.205128205128205,244126.1002
700,1,6,0.160493827160494,244218.2947
700,1,7,0.202380952380952,339317.6653
700,1,8,0.161616161616162,339340.9395
700,1,9,0.2,389041.2745
700,1,10,0.206521739130435,389081.6723
700,1,11,0.134146341463415,390021.0886
700,1,12,0.176470588235294,389999.5747
700,1,13,0.2,437366.7753
700,1,14,0.2,437457.0124
700,2,3,0.186046511627907,305483.51
700,2,4,0.159090909090909,305468.5845
700,2,5,0.160919540229885,244342.8621
700,2,6,0.147727272727273,244435.1061
700,2,7,0.148936170212766,339422.5451
700,2,8,0.173076923076923,339445.9549
700,2,9,0.183908045977011,389106.7971
700,2,10,0.168316831683168,389146.973
700,2,11,0.149425287356322,390018.2084
700,2,12,0.16304347826087,389996.6073
700,2,13,0.168674698795181,437285.0066
700,2,14,0.183908045977011,437375.2712
700,3,4,0.189873417721519,67.363151
700,3,5,0.256756756756757,190517.2168
700,3,6,0.148148148148148,190493.473
700,3,7,0.149425287356322,284291.92
700,3,8,0.1875,284225.6416
700,3,9,0.172839506172839,337010.9202
700,3,10,0.122448979591837,337167.3216
700,3,11,0.226666666666667,376908.7486
700,3,12,0.164705882352941,376943.1528
700,3,13,0.155844155844156,455682.8693
700,3,14,0.20253164556962,455736.6729
700,4,5,0.207792207792208,190455.7312
700,4,6,0.177215189873418,190431.974
700,4,7,0.19047619047619,284225.063
700,4,8,0.225806451612903,284158.7826
700,4,9,0.217948717948718,336943.6391
700,4,10,0.195652173913043,337100.0413
700,4,11,0.15,376842.1066
700,4,12,0.207317073170732,376876.5125
700,4,13,0.141025641025641,455616.6148
700,4,14,0.20253164556962,455670.4165
700,5,6,0.194805194805195,95.95512
700,5,7,0.192771084337349,116498.0882
700,5,8,0.189473684210526,116473.2763
700,5,9,0.220779220779221,173827.6658
700,5,10,0.172043010752688,173938.4686
700,5,11,0.197368421052632,200279.0495
700,5,12,0.180722891566265,200296.3813
700,5,13,0.173333333333333,274321.0892
700,5,14,0.205128205128205,274386.7194
700,6,7,0.192771084337349,116448.0545
700,6,8,0.177083333333333,116423.1775
700,6,9,0.175,173779.1593
700,6,10,0.159574468085106,173890.0276
700,6,11,0.197368421052632,200252.1231
700,6,12,0.152941176470588,200269.4864
700,6,13,0.157894736842105,274306.3841
700,6,14,0.175,274371.9913
700,7,8,0.2,95.901643
700,7,9,0.174418604651163,57391.05093
700,7,10,0.208333333333333,57507.0912
700,7,11,0.195121951219512,92943.79946
700,7,12,0.193181818181818,92982.62174
700,7,13,0.172839506172839,172702.2428
700,7,14,0.188235294117647,172748.3908
700,8,9,0.236559139784946,57421.1674
700,8,10,0.192660550458716,57537.41864
700,8,11,0.217391304347826,93016.48528
700,8,12,0.19,93055.34728
700,8,13,0.147368421052632,172778.5189
700,8,14,0.223404255319149,172824.6395
700,9,10,0.206521739130435,176.725963
700,9,11,0.207792207792208,52803.77965
700,9,12,0.204819277108434,52869.02752
700,9,13,0.153846153846154,129490.6054
700,9,14,0.246753246753247,129514.9474
700,10,11,0.161290322580645,52633.94478
700,10,12,0.173469387755102,52699.21787
700,10,13,0.153846153846154,129313.8797
700,10,14,0.193548387096774,129338.2219
700,11,12,0.182926829268293,70.701802
700,11,13,0.175675675675676,80115.5239
700,11,14,0.192307692307692,80155.97026
700,12,13,0.119047619047619,80069.46551
700,12,14,0.176470588235294,80109.96825
700,13,14,0.232876712328767,93.399466
701,1,2,0.186046511627907,505.679714
701,1,3,0.146341463414634,305029.0863
701,1,4,0.189873417721519,305014.2086
701,1,5,0.24,244126.1002
701,1,6,0.1625,244218.2947
701,1,7,0.176470588235294,339317.6653
701,1,8,0.151515151515152,339340.9395
701,1,9,0.20253164556962,389041.2745
701,1,10,0.182795698924731,389081.6723
701,1,11,0.194805194805195,390021.0886
701,1,12,0.192771084337349,389999.5747
701,1,13,0.186666666666667,437366.7753
701,1,14,0.189873417721519,437457.0124
701,2,3,0.172413793103448,305483.51
701,2,4,0.307692307692308,305468.5845
701,2,5,0.202380952380952,244342.8621
701,2,6,0.188235294117647,244435.1061
701,2,7,0.227272727272727,339422.5451
701,2,8,0.161904761904762,339445.9549
701,2,9,0.211764705882353,389106.7971
701,2,10,0.216494845360825,389146.973
701,2,11,0.204819277108434,390018.2084
701,2,12,0.16304347826087,389996.6073
701,2,13,0.197530864197531,437285.0066
701,2,14,0.172413793103448,437375.2712
701,3,4,0.189873417721519,67.363151
701,3,5,0.192307692307692,190517.2168
701,3,6,0.1625,190493.473
701,3,7,0.204819277108434,284291.92
701,3,8,0.151515151515152,284225.6416
701,3,9,0.130952380952381,337010.9202
701,3,10,0.122448979591837,337167.3216
701,3,11,0.210526315789474,376908.7486
701,3,12,0.178571428571429,376943.1528
701,3,13,0.155844155844156,455682.8693
701,3,14,0.205128205128205,455736.6729
701,4,5,0.192307692307692,190455.7312
701,4,6,0.223684210526316,190431.974
701,4,7,0.219512195121951,284225.063
701,4,8,0.163265306122449,284158.7826
701,4,9,0.158536585365854,336943.6391
701,4,10,0.157894736842105,337100.0413
701,4,11,0.243243243243243,376842.1066
701,4,12,0.192771084337349,376876.5125
701,4,13,0.186666666666667,455616.6148
701,4,14,0.189873417721519,455670.4165
701,5,6,0.179487179487179,95.95512
701,5,7,0.192771084337349,116498.0882
701,5,8,0.164948453608247,116473.2763
701,5,9,0.220779220779221,173827.6658
701,5,10,0.184782608695652,173938.4686
701,5,11,0.213333333333333,200279.0495
701,5,12,0.240506329113924,200296.3813
701,5,13,0.205479452054795,274321.0892
701,5,14,0.192307692307692,274386.7194
701,6,7,0.164705882352941,116448.0545
701,6,8,0.13,116423.1775
701,6,9,0.205128205128205,173779.1593
701,6,10,0.147368421052632,173890.0276
701,6,11,0.181818181818182,200252.1231
701,6,12,0.195121951219512,200269.4864
701,6,13,0.189189189189189,274306.3841
701,6,14,0.177215189873418,274371.9913
701,7,8,0.212121212121212,95.901643
701,7,9,0.160919540229885,57391.05093
701,7,10,0.12621359223301,57507.0912
701,7,11,0.256410256410256,92943.79946
701,7,12,0.193181818181818,92982.62174
701,7,13,0.1875,172702.2428
701,7,14,0.234567901234568,172748.3908
701,8,9,0.138613861386139,57421.1674
701,8,10,0.150442477876106,57537.41864
701,8,11,0.204301075268817,93016.48528
701,8,12,0.0917431192660551,93055.34728
701,8,13,0.147368421052632,172778.5189
701,8,14,0.163265306122449,172824.6395
701,9,10,0.13265306122449,176.725963
701,9,11,0.192307692307692,52803.77965
701,9,12,0.162790697674419,52869.02752
701,9,13,0.153846153846154,129490.6054
701,9,14,0.144578313253012,129514.9474
701,10,11,0.161290322580645,52633.94478
701,10,12,0.210526315789474,52699.21787
701,10,13,0.117021276595745,129313.8797
701,10,14,0.134020618556701,129338.2219
701,11,12,0.2125,70.701802
701,11,13,0.191780821917808,80115.5239
701,11,14,0.226666666666667,80155.97026
701,12,13,0.160493827160494,80069.46551
701,12,14,0.192771084337349,80109.96825
701,13,14,0.141025641025641,93.399466
702,1,2,0.131868131868132,505.679714
702,1,3,0.144578313253012,305029.0863
702,1,4,0.158536585365854,305014.2086
702,1,5,0.132530120481928,244126.1002
702,1,6,0.134146341463415,244218.2947
702,1,7,0.160919540229885,339317.6653
702,1,8,0.210526315789474,339340.9395
702,1,9,0.116279069767442,389041.2745
702,1,10,0.15625,389081.6723
702,1,11,0.134146341463415,390021.0886
702,1,12,0.136363636363636,389999.5747
702,1,13,0.153846153846154,437366.7753
702,1,14,0.158536585365854,437457.0124
702,2,3,0.159090909090909,305483.51
702,2,4,0.214285714285714,305468.5845
702,2,5,0.202380952380952,244342.8621
702,2,6,0.204819277108434,244435.1061
702,2,7,0.213483146067416,339422.5451
702,2,8,0.173076923076923,339445.9549
702,2,9,0.157303370786517,389106.7971
702,2,10,0.191919191919192,389146.973
702,2,11,0.162790697674419,390018.2084
702,2,12,0.215909090909091,389996.6073
702,2,13,0.197530864197531,437285.0066
702,2,14,0.159090909090909,437375.2712
702,3,4,0.175,67.363151
702,3,5,0.192307692307692,190517.2168
702,3,6,0.194805194805195,190493.473
702,3,7,0.19047619047619,284291.92
702,3,8,0.175257731958763,284225.6416
702,3,9,0.233766233766234,337010.9202
702,3,10,0.195652173913043,337167.3216
702,3,11,0.210526315789474,376908.7486
702,3,12,0.2375,376943.1528
702,3,13,0.219178082191781,455682.8693
702,3,14,0.205128205128205,455736.6729
702,4,5,0.192307692307692,190455.7312
702,4,6,0.194805194805195,190431.974
702,4,7,0.19047619047619,284225.063
702,4,8,0.175257731958763,284158.7826
702,4,9,0.1875,336943.6391
702,4,10,0.145833333333333,337100.0413
702,4,11,0.135802469135802,376842.1066
702,4,12,0.164705882352941,376876.5125
702,4,13,0.219178082191781,455616.6148
702,4,14,0.189873417721519,455670.4165
702,5,6,0.3,95.95512
702,5,7,0.178571428571429,116498.0882
702,5,8,0.164948453608247,116473.2763
702,5,9,0.175,173827.6658
702,5,10,0.159574468085106,173938.4686
702,5,11,0.123456790123457,200279.0495
702,5,12,0.166666666666667,200296.3813
702,5,13,0.189189189189189,274321.0892
702,5,14,0.207792207792208,274386.7194
702,6,7,0.180722891566265,116448.0545
702,6,8,0.178947368421053,116423.1775
702,6,9,0.1625,173779.1593
702,6,10,0.161290322580645,173890.0276
702,6,11,0.168831168831169,200252.1231
702,6,12,0.2125,200269.4864
702,6,13,0.242857142857143,274306.3841
702,6,14,0.210526315789474,274371.9913
702,7,8,0.188118811881188,95.901643
702,7,9,0.160919540229885,57391.05093
702,7,10,0.221052631578947,57507.0912
702,7,11,0.209876543209877,92943.79946
702,7,12,0.265060240963855,92982.62174
702,7,13,0.1875,172702.2428
702,7,14,0.162790697674419,172748.3908
702,8,9,0.161616161616162,57421.1674
702,8,10,0.192660550458716,57537.41864
702,8,11,0.131313131313131,93016.48528
702,8,12,0.155339805825243,93055.34728
702,8,13,0.211111111111111,172778.5189
702,8,14,0.175257731958763,172824.6395
702,9,10,0.180851063829787,176.725963
702,9,11,0.1625,52803.77965
702,9,12,0.25,52869.02752
702,9,13,0.184210526315789,129490.6054
702,9,14,0.172839506172839,129514.9474
702,10,11,0.173913043478261,52633.94478
702,10,12,0.223404255319149,52699.21787
702,10,13,0.179775280898876,129313.8797
702,10,14,0.170212765957447,129338.2219
702,11,12,0.2125,70.701802
702,11,13,0.16,80115.5239
702,11,14,0.135802469135802,80155.97026
702,12,13,0.205128205128205,80069.46551
702,12,14,0.164705882352941,80109.96825
702,13,14,0.236111111111111,93.399466
703,1,2,0.197674418604651,505.679714
703,1,3,0.144578313253012,305029.0863
703,1,4,0.175,305014.2086
703,1,5,0.160493827160494,244126.1002
703,1,6,0.220779220779221,244218.2947
703,1,7,0.24390243902439,339317.6653
703,1,8,0.138613861386139,339340.9395
703,1,9,0.215189873417722,389041.2745
703,1,10,0.168421052631579,389081.6723
703,1,11,0.223684210526316,390021.0886
703,1,12,0.219512195121951,389999.5747
703,1,13,0.168831168831169,437366.7753
703,1,14,0.1875,437457.0124
703,2,3,0.214285714285714,305483.51
703,2,4,0.160919540229885,305468.5845
703,2,5,0.202380952380952,244342.8621
703,2,6,0.231707317073171,244435.1061
703,2,7,0.172043010752688,339422.5451
703,2,8,0.196078431372549,339445.9549
703,2,9,0.226190476190476,389106.7971
703,2,10,0.216494845360825,389146.973
703,2,11,0.176470588235294,390018.2084
703,2,12,0.150537634408602,389996.6073
703,2,13,0.197530864197531,437285.0066
703,2,14,0.159090909090909,437375.2712
703,3,4,0.177215189873418,67.363151
703,3,5,0.148148148148148,190517.2168
703,3,6,0.207792207792208,190493.473
703,3,7,0.202380952380952,284291.92
703,3,8,0.175257731958763,284225.6416
703,3,9,0.158536585365854,337010.9202
703,3,10,0.145833333333333,337167.3216
703,3,11,0.194805194805195,376908.7486
703,3,12,0.178571428571429,376943.1528
703,3,13,0.236111111111111,455682.8693
703,3,14,0.205128205128205,455736.6729
703,4,5,0.135802469135802,190455.7312
703,4,6,0.179487179487179,190431.974
703,4,7,0.176470588235294,284225.063
703,4,8,0.141414141414141,284158.7826
703,4,9,0.160493827160494,336943.6391
703,4,10,0.135416666666667,337100.0413
703,4,11,0.1375,376842.1066
703,4,12,0.166666666666667,376876.5125
703,4,13,0.142857142857143,455616.6148
703,4,14,0.1625,455670.4165
703,5,6,0.210526315789474,95.95512
703,5,7,0.176470588235294,116498.0882
703,5,8,0.153061224489796,116473.2763
703,5,9,0.189873417721519,173827.6658
703,5,10,0.197802197802198,173938.4686
703,5,11,0.213333333333333,200279.0495
703,5,12,0.13953488372093,200296.3813
703,5,13,0.173333333333333,274321.0892
703,5,14,0.148148148148148,274386.7194
703,6,7,0.204819277108434,116448.0545
703,6,8,0.13,116423.1775
703,6,9,0.220779220779221,173779.1593
703,6,10,0.159574468085106,173890.0276
703,6,11,0.166666666666667,200252.1231
703,6,12,0.13953488372093,200269.4864
703,6,13,0.222222222222222,274306.3841
703,6,14,0.177215189873418,274371.9913
703,7,8,0.174757281553398,95.901643
703,7,9,0.2,57391.05093
703,7,10,0.17,57507.0912
703,7,11,0.2375,92943.79946
703,7,12,0.204545454545455,92982.62174
703,7,13,0.170731707317073,172702.2428
703,7,14,0.188235294117647,172748.3908
703,8,9,0.15,57421.1674
703,8,10,0.192660550458716,57537.41864
703,8,11,0.191489361702128,93016.48528
703,8,12,0.178217821782178,93055.34728
703,8,13,0.135416666666667,172778.5189
703,8,14,0.2,172824.6395
703,9,10,0.193548387096774,176.725963
703,9,11,0.148148148148148,52803.77965
703,9,12,0.176470588235294,52869.02752
703,9,13,0.184210526315789,129490.6054
703,9,14,0.1875,129514.9474
703,10,11,0.186813186813187,52633.94478
703,10,12,0.161616161616162,52699.21787
703,10,13,0.193181818181818,129313.8797
703,10,14,0.170212765957447,129338.2219
703,11,12,0.2125,70.701802
703,11,13,0.175675675675676,80115.5239
703,11,14,0.194805194805195,80155.97026
703,12,13,0.189873417721519,80069.46551
703,12,14,0.253164556962025,80109.96825
703,13,14,0.186666666666667,93.399466
704,1,2,0.170454545454545,505.679714
704,1,3,0.172839506172839,305029.0863
704,1,4,0.189873417721519,305014.2086
704,1,5,0.205128205128205,244126.1002
704,1,6,0.160493827160494,244218.2947
704,1,7,0.172413793103448,339317.6653
704,1,8,0.161616161616162,339340.9395
704,1,9,0.2,389041.2745
704,1,10,0.168421052631579,389081.6723
704,1,11,0.210526315789474,390021.0886
704,1,12,0.219512195121951,389999.5747
704,1,13,0.168831168831169,437366.7753
704,1,14,0.142857142857143,437457.0124
704,2,3,0.172413793103448,305483.51
704,2,4,0.174418604651163,305468.5845
704,2,5,0.188235294117647,244342.8621
704,2,6,0.174418604651163,244435.1061
704,2,7,0.147368421052632,339422.5451
704,2,8,0.173076923076923,339445.9549
704,2,9,0.170454545454545,389106.7971
704,2,10,0.168316831683168,389146.973
704,2,11,0.207317073170732,390018.2084
704,2,12,0.175824175824176,389996.6073
704,2,13,0.168674698795181,437285.0066
704,2,14,0.197674418604651,437375.2712
704,3,4,0.1625,67.363151
704,3,5,0.24,190517.2168
704,3,6,0.134146341463415,190493.473
704,3,7,0.174418604651163,284291.92
704,3,8,0.175257731958763,284225.6416
704,3,9,0.1875,337010.9202
704,3,10,0.170212765957447,337167.3216
704,3,11,0.166666666666667,376908.7486
704,3,12,0.192771084337349,376943.1528
704,3,13,0.186666666666667,455682.8693
704,3,14,0.158536585365854,455736.6729
704,4,5,0.194805194805195,190455.7312
704,4,6,0.121951219512195,190431.974
704,4,7,0.176470588235294,284225.063
704,4,8,0.228260869565217,284158.7826
704,4,9,0.220779220779221,336943.6391
704,4,10,0.147368421052632,337100.0413
704,4,11,0.168831168831169,376842.1066
704,4,12,0.209876543209877,376876.5125
704,4,13,0.205479452054795,455616.6148
704,4,14,0.175,455670.4165
704,5,6,0.179487179487179,95.95512
704,5,7,0.176470588235294,116498.0882
704,5,8,0.189473684210526,116473.2763
704,5,9,0.236842105263158,173827.6658
704,5,10,0.252873563218391,173938.4686
704,5,11,0.184210526315789,200279.0495
704,5,12,0.166666666666667,200296.3813
704,5,13,0.205479452054795,274321.0892
704,5,14,0.146341463414634,274386.7194
704,6,7,0.176470588235294,116448.0545
704,6,8,0.153061224489796,116423.1775
704,6,9,0.119047619047619,173779.1593
704,6,10,0.112244897959184,173890.0276
704,6,11,0.168831168831169,200252.1231
704,6,12,0.152941176470588,200269.4864
704,6,13,0.189189189189189,274306.3841
704,6,14,0.119047619047619,274371.9913
704,7,8,0.23469387755102,95.901643
704,7,9,0.186046511627907,57391.05093
704,7,10,0.135922330097087,57507.0912
704,7,11,0.166666666666667,92943.79946
704,7,12,0.177777777777778,92982.62174
704,7,13,0.170731707317073,172702.2428
704,7,14,0.172413793103448,172748.3908
704,8,9,0.236559139784946,57421.1674
704,8,10,0.140350877192982,57537.41864
704,8,11,0.15625,93016.48528
704,8,12,0.202020202020202,93055.34728
704,8,13,0.184782608695652,172778.5189
704,8,14,0.210526315789474,172824.6395
704,9,10,0.247191011235955,176.725963
704,9,11,0.210526315789474,52803.77965
704,9,12,0.204819277108434,52869.02752
704,9,13,0.216216216216216,129490.6054
704,9,14,0.2,129514.9474
704,10,11,0.188888888888889,52633.94478
704,10,12,0.223404255319149,52699.21787
704,10,13,0.235294117647059,129313.8797
704,10,14,0.180851063829787,129338.2219
704,11,12,0.230769230769231,70.701802
704,11,13,0.264705882352941,80115.5239
704,11,14,0.135802469135802,80155.97026
704,12,13,0.205128205128205,80069.46551
704,12,14,0.176470588235294,80109.96825
704,13,14,0.111111111111111,93.399466
705,1,2,0.2,505.679714
705,1,3,0.160493827160494,305029.0863
705,1,4,0.160493827160494,305014.2086
705,1,5,0.256756756756757,244126.1002
705,1,6,0.192307692307692,244218.2947
705,1,7,0.160919540229885,339317.6653
705,1,8,0.163265306122449,339340.9395
705,1,9,0.172839506172839,389041.2745
705,1,10,0.157894736842105,389081.6723
705,1,11,0.243243243243243,390021.0886
705,1,12,0.176470588235294,389999.5747
705,1,13,0.141025641025641,437366.7753
705,1,14,0.217948717948718,437457.0124
705,2,3,0.159090909090909,305483.51
705,2,4,0.2,305468.5845
705,2,5,0.202380952380952,244342.8621
705,2,6,0.231707317073171,244435.1061
705,2,7,0.197802197802198,339422.5451
705,2,8,0.207920792079208,339445.9549
705,2,9,0.226190476190476,389106.7971
705,2,10,0.191919191919192,389146.973
705,2,11,0.25,390018.2084
705,2,12,0.227272727272727,389996.6073
705,2,13,0.168674698795181,437285.0066
705,2,14,0.183908045977011,437375.2712
705,3,4,0.160493827160494,67.363151
705,3,5,0.148148148148148,190517.2168
705,3,6,0.1625,190493.473
705,3,7,0.134831460674157,284291.92
705,3,8,0.14,284225.6416
705,3,9,0.0919540229885057,337010.9202
705,3,10,0.157894736842105,337167.3216
705,3,11,0.15,376908.7486
705,3,12,0.162790697674419,376943.1528
705,3,13,0.126582278481013,455682.8693
705,3,14,0.172839506172839,455736.6729
705,4,5,0.107142857142857,190455.7312
705,4,6,0.207792207792208,190431.974
705,4,7,0.174418604651163,284225.063
705,4,8,0.1875,284158.7826
705,4,9,0.217948717948718,336943.6391
705,4,10,0.170212765957447,337100.0413
705,4,11,0.164556962025316,376842.1066
705,4,12,0.162790697674419,376876.5125
705,4,13,0.155844155844156,455616.6148
705,4,14,0.172839506172839,455670.4165
705,5,6,0.194805194805195,95.95512
705,5,7,0.19047619047619,116498.0882
705,5,8,0.21505376344086,116473.2763
705,5,9,0.189873417721519,173827.6658
705,5,10,0.135416666666667,173938.4686
705,5,11,0.263888888888889,200279.0495
705,5,12,0.178571428571429,200296.3813
705,5,13,0.222222222222222,274321.0892
705,5,14,0.205128205128205,274386.7194
705,6,7,0.219512195121951,116448.0545
705,6,8,0.141414141414141,116423.1775
705,6,9,0.189873417721519,173779.1593
705,6,10,0.172043010752688,173890.0276
705,6,11,0.22972972972973,200252.1231
705,6,12,0.151162790697674,200269.4864
705,6,13,0.222222222222222,274306.3841
705,6,14,0.253333333333333,274371.9913
705,7,8,0.21,95.901643
705,7,9,0.214285714285714,57391.05093
705,7,10,0.17,57507.0912
705,7,11,0.222222222222222,92943.79946
705,7,12,0.138297872340426,92982.62174
705,7,13,0.215189873417722,172702.2428
705,7,14,0.291139240506329,172748.3908
705,8,9,0.197916666666667,57421.1674
705,8,10,0.150442477876106,57537.41864
705,8,11,0.191489361702128,93016.48528
705,8,12,0.176470588235294,93055.34728
705,8,13,0.172043010752688,172778.5189
705,8,14,0.173469387755102,172824.6395
705,9,10,0.168421052631579,176.725963
705,9,11,0.177215189873418,52803.77965
705,9,12,0.174418604651163,52869.02752
705,9,13,0.139240506329114,129490.6054
705,9,14,0.185185185185185,129514.9474
705,10,11,0.161290322580645,52633.94478
705,10,12,0.183673469387755,52699.21787
705,10,13,0.179775280898876,129313.8797
705,10,14,0.15625,129338.2219
705,11,12,0.195121951219512,70.701802
705,11,13,0.191780821917808,80115.5239
705,11,14,0.192307692307692,80155.97026
705,12,13,0.158536585365854,80069.46551
705,12,14,0.147727272727273,80109.96825
705,13,14,0.184210526315789,93.399466
706,1,2,0.2875,505.679714
706,1,3,0.217948717948718,305029.0863
706,1,4,0.172839506172839,305014.2086
706,1,5,0.177215189873418,244126.1002
706,1,6,0.160493827160494,244218.2947
706,1,7,0.159090909090909,339317.6653
706,1,8,0.127450980392157,339340.9395
706,1,9,0.215189873417722,389041.2745
706,1,10,0.247191011235955,389081.6723
706,1,11,0.192307692307692,390021.0886
706,1,12,0.202380952380952,389999.5747
706,1,13,0.139240506329114,437366.7753
706,1,14,0.1875,437457.0124
706,2,3,0.214285714285714,305483.51
706,2,4,0.186046511627907,305468.5845
706,2,5,0.162790697674419,244342.8621
706,2,6,0.174418604651163,244435.1061
706,2,7,0.211111111111111,339422.5451
706,2,8,0.161904761904762,339445.9549
706,2,9,0.240963855421687,389106.7971
706,2,10,0.268817204301075,389146.973
706,2,11,0.19047619047619,390018.2084
706,2,12,0.255813953488372,389996.6073
706,2,13,0.182926829268293,437285.0066
706,2,14,0.186046511627907,437375.2712
706,3,4,0.175,67.363151
706,3,5,0.194805194805195,190517.2168
706,3,6,0.148148148148148,190493.473
706,3,7,0.174418604651163,284291.92
706,3,8,0.163265306122449,284225.6416
706,3,9,0.20253164556962,337010.9202
706,3,10,0.145833333333333,337167.3216
706,3,11,0.26027397260274,376908.7486
706,3,12,0.265822784810127,376943.1528
706,3,13,0.186666666666667,455682.8693
706,3,14,0.132530120481928,455736.6729
706,4,5,0.277777777777778,190455.7312
706,4,6,0.192307692307692,190431.974
706,4,7,0.147727272727273,284225.063
706,4,8,0.163265306122449,284158.7826
706,4,9,0.20253164556962,336943.6391
706,4,10,0.208791208791209,337100.0413
706,4,11,0.179487179487179,376842.1066
706,4,12,0.234567901234568,376876.5125
706,4,13,0.155844155844156,455616.6148
706,4,14,0.146341463414634,455670.4165
706,5,6,0.197368421052632,95.95512
706,5,7,0.164705882352941,116498.0882
706,5,8,0.154639175257732,116473.2763
706,5,9,0.223684210526316,173827.6658
706,5,10,0.2,173938.4686
706,5,11,0.153846153846154,200279.0495
706,5,12,0.209876543209877,200296.3813
706,5,13,0.144736842105263,274321.0892
706,5,14,0.108433734939759,274386.7194
706,6,7,0.149425287356322,116448.0545
706,6,8,0.118811881188119,116423.1775
706,6,9,0.160493827160494,173779.1593
706,6,10,0.172043010752688,173890.0276
706,6,11,0.181818181818182,200252.1231
706,6,12,0.178571428571429,200269.4864
706,6,13,0.189189189189189,274306.3841
706,6,14,0.1625,274371.9913
706,7,8,0.163461538461538,95.901643
706,7,9,0.172413793103448,57391.05093
706,7,10,0.193877551020408,57507.0912
706,7,11,0.1,92943.79946
706,7,12,0.202247191011236,92982.62174
706,7,13,0.142857142857143,172702.2428
706,7,14,0.134831460674157,172748.3908
706,8,9,0.173469387755102,57421.1674
706,8,10,0.160714285714286,57537.41864
706,8,11,0.12,93016.48528
706,8,12,0.2,93055.34728
706,8,13,0.172043010752688,172778.5189
706,8,14,0.117647058823529,172824.6395
706,9,10,0.233333333333333,176.725963
706,9,11,0.207792207792208,52803.77965
706,9,12,0.216867469879518,52869.02752
706,9,13,0.139240506329114,129490.6054
706,9,14,0.172839506172839,129514.9474
